id,title,description,availability,condition,price,image_link,brand,additional_image_link,product_type,custom_label_0,custom_label_1,custom_label_2
hainaauto-939127676,Geely Xingyue L 2023 2.0TD High-Power Automatic Two-Wheel Drive Flagship Edition,"2023 · Geely · Xingyue L 2023 · 33,333 km · grey · 8-speed automatic transmission · Located in Hunan. Stock HA-939127676. Sourced from China with full export support from HainaAuto.",in stock,used,7653.06 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/939127676/col_59332b19ba830c9b.webp,Geely,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/939127676/col_764fc74308f6ef4e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/939127676/col_be7f349b6083c04b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/939127676/col_75ac923c75af4f69.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/939127676/col_f71b515e5bf0f339.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/939127676/col_4fefaaa62335b5a4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/939127676/col_3ec6688acfe51568.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/939127676/col_c6faaff817630dfa.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/939127676/col_33e46a2803ede950.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/939127676/col_cd938dfa53076992.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/939127676/col_fcd9c5acb53528cd.webp",SUVs & Off-Road > Geely > Xingyue L 2023,SUVs & Off-Road,priority_01_suvs,price_under_10000
hainaauto-852827773,2023 Honda Vezel 1.5 CVT Tech Edition Automatic,"2023 · Honda · Vezel 1.5 CVT · 11,667 km · black · automatic · Located in Guangdong. Stock HA-852827773. Sourced from China with full export support from HainaAuto.",in stock,used,8193.49 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/852827773/col_454f87108d093dc5.webp,Honda,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/852827773/col_1b9ef88cb41588dd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/852827773/col_43f030bbeb72386d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/852827773/col_3364ae3a5566cb3d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/852827773/col_c2f344fa0c37a368.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/852827773/col_1e19b97bc2f6f591.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/852827773/col_a4938985cd284ee9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/852827773/col_36960eec3ff2f10c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/852827773/col_0f5d25596751254c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/852827773/col_095ec60ebf6ce1b9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/852827773/col_27fbf14692a090c2.webp",SUVs & Off-Road > Honda > Vezel 1.5 CVT,SUVs & Off-Road,priority_01_suvs,price_under_10000
hainaauto-307127910,2026 Mercedes-Benz GLB 220 48V 2.0T Dynamic Automatic,2026 · Mercedes-Benz · GLB 220 48V · 417 km · black · automatic · Located in Zhejiang. Stock HA-307127910. Sourced from China with full export support from HainaAuto.,in stock,used,13602.82 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/307127910/col_3673b7e9b43c0257.webp,Mercedes-Benz,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/307127910/col_5978a84b43732f95.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/307127910/col_3ed78f1bdb7b9120.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/307127910/col_f56bda2607e2dc99.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/307127910/col_431ffaf01dfc1ccb.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/307127910/col_ecfcc61914e8619e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/307127910/col_ef651676aa052673.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/307127910/col_8d917f5a0fd98926.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/307127910/col_ab3879a97d49348c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/307127910/col_cb42750316f78ff2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/307127910/col_2daa3b60ce88208b.webp",SUVs & Off-Road > Mercedes-Benz > GLB 220 48V,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-671728036,BMW 2023 X3 xDrive30i 2.0T Leading Edition M Sport Package (Facelift) Automatic,"2023 · BMW · 2023 X3 xDrive30i · 12,500 km · White · automatic · Located in Henan. Stock HA-671728036. Sourced from China with full export support from HainaAuto.",in stock,used,15199.09 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/671728036/col_c953e311943ccd5a.webp,BMW,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/671728036/col_d29851b0860507fe.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/671728036/col_17958234827ce98e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/671728036/col_b815145efaa870ed.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/671728036/col_e25e28ef169c2d8f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/671728036/col_45fe1f9e1299863b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/671728036/col_79ab47f411dbfbee.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/671728036/col_ccdb7076254b3dd6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/671728036/col_9e82674542af7de1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/671728036/col_63a8bfe38f536182.webp",SUVs & Off-Road > BMW > 2023 X3 xDrive30i,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-934428126,Model Y 2024 Rear-Wheel Drive,"2024 · Model · Y 2024 Rear-Wheel · 10,000 km · black · automatic · Located in Jiangsu. Stock HA-934428126. Sourced from China with full export support from HainaAuto.",in stock,used,10157.43 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/934428126/col_76f74178d1165092.webp,Model,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/934428126/col_95ff4c55e0198ae8.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/934428126/col_a4331558c311e8f8.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/934428126/col_775f3ad1e623e1a9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/934428126/col_dcf30fc65b20047d.webp",SUVs & Off-Road > Model > Y 2024 Rear-Wheel,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-736228232,Tayron 2023 280TSI 2WD Luxury Plus Advanced Edition,"2023 · Tayron · 2023 280TSI 2WD · 19,167 km · White · 7-speed wet dual-clutch · Located in Heilongjiang. Stock HA-736228232. Sourced from China with full export support from HainaAuto.",in stock,used,12206.70 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/736228232/col_d082b9dbdaf21058.webp,Tayron,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/736228232/col_3b5b9b9dbb9b3180.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/736228232/col_2edde472b5c3a103.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/736228232/col_11e6caf4c5e65b2f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/736228232/col_a9323732e1d652aa.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/736228232/col_fae26a0666a4e759.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/736228232/col_a441ef528359dff1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/736228232/col_62b0ed812c21af6b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/736228232/col_929568f8e03ed1f2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/736228232/col_afe91f26fe915ef4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/736228232/col_2569fd97aca59151.webp",SUVs & Off-Road > Tayron > 2023 280TSI 2WD,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-948928324,Tank 500 New Energy 2023 Hi4-T,"2023 · Tank · 500 New Energy · 15,833 km · black · 9-speed automatic transmission · Located in Henan. Stock HA-948928324. Sourced from China with full export support from HainaAuto.",in stock,used,13898.05 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/948928324/col_fee8a0b4ae0ef0b6.webp,Tank,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/948928324/col_546950fce671c8da.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/948928324/col_37c070125deceabe.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/948928324/col_03abcc3bab3d8c0b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/948928324/col_cd82ac36a812974c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/948928324/col_28f83d3fe13e31fb.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/948928324/col_deb4301044eb2e86.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/948928324/col_3547799b4ac170d9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/948928324/col_1b0fe052599756b3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/948928324/col_b49dd32400a42fbf.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/948928324/col_d0788cee35fe963d.webp",SUVs & Off-Road > Tank > 500 New Energy,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-099328453,Leapmotor 2026 C11 640 LiDAR Smart Edition Automatic,"2026 · Leapmotor · 2026 C11 640 · 3,750 km · grey · automatic · Located in Jiangsu. Stock HA-099328453. Sourced from China with full export support from HainaAuto.",in stock,used,10600.42 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/099328453/col_0d001f952f0be44f.webp,Leapmotor,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/099328453/col_e7670b9d59e3f6f8.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/099328453/col_d1bb5a831f475311.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/099328453/col_505ef7ab10fa5423.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/099328453/col_5374b44d77ced988.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/099328453/col_841c79906000c9b8.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/099328453/col_056bf733b69fb7f0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/099328453/col_bff14e561170876d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/099328453/col_d3477ba7d9b3d655.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/099328453/col_b35a42b0c68d8152.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/099328453/col_80277a4f103fc871.webp",SUVs & Off-Road > Leapmotor > 2026 C11 640,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-059628498,Honda CR-V 2023 240TURBO 2WD Vitality Edition,"2023 · Honda · CR-V 2023 240TURBO · 12,917 km · White · CVT continuously variable transmission · Located in Hubei. Stock HA-059628498. Sourced from China with full export support from HainaAuto.",in stock,used,9244.33 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/059628498/col_d9208983e65a3fb1.webp,Honda,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/059628498/col_ce337b9e108dcff4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/059628498/col_4b4a8559f7e881dd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/059628498/col_8d2565e3b605d6dd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/059628498/col_026fb213620c602a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/059628498/col_10eff712c48044e6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/059628498/col_7020ffb0d52c7f72.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/059628498/col_88fc74622443a078.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/059628498/col_54d83985ddf704cd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/059628498/col_09e24456a734498f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/059628498/col_29570aa562a90581.webp",SUVs & Off-Road > Honda > CR-V 2023 240TURBO,SUVs & Off-Road,priority_01_suvs,price_under_10000
hainaauto-306428589,"2023 Jietu X90 PLUS Facelift 1.6TD DCT ""Villa"" 7-Seater","2023 · Jietu · X90 PLUS Facelift · 9,583 km · White · 7-speed wet dual-clutch · Located in Anhui. Stock HA-306428589. Sourced from China with full export support from HainaAuto.",in stock,used,6802.38 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/306428589/col_15dbb6769fa5f1c6.webp,Jietu,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/306428589/col_5a1327ab92f283e1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/306428589/col_531e613f4feedede.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/306428589/col_712b70eac5ad734b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/306428589/col_b8f02fdd024ae397.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/306428589/col_c6fa213df3d9d5f0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/306428589/col_411a11bb3c63e36c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/306428589/col_3d6bef7e894385fe.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/306428589/col_9e42af6ab7f316bd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/306428589/col_21af7a8ae1af096f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/306428589/col_08971651f987b4ba.webp",SUVs & Off-Road > Jietu > X90 PLUS Facelift,SUVs & Off-Road,priority_01_suvs,price_under_10000
hainaauto-600728711,Tayron 2023 280TSI 2WD Luxury Plus Advanced Edition,"2023 · Tayron · 2023 280TSI 2WD · 5,000 km · White · 7-speed wet dual-clutch · Located in Heilongjiang. Stock HA-600728711. Sourced from China with full export support from HainaAuto.",in stock,used,14198.29 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/600728711/col_f948f6e21cb232c9.webp,Tayron,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/600728711/col_3d00b3627f992401.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/600728711/col_16f53c258baa56bd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/600728711/col_9c946434af83f7d2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/600728711/col_f739d3e39981797b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/600728711/col_d47ecae0b9eca8bd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/600728711/col_c4ce538f83f1c689.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/600728711/col_a9ce2c4c0821173e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/600728711/col_1df9ef64764498a5.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/600728711/col_d571e1271e994421.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/600728711/col_641559633e7834d8.webp",SUVs & Off-Road > Tayron > 2023 280TSI 2WD,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-917028869,eπ008 2024 636Max Pure Electric Edition,"2024 · eπ008 · 2024 636Max Pure · 8,333 km · Beige · automatic · Located in Hubei. Stock HA-917028869. Sourced from China with full export support from HainaAuto.",in stock,used,10029.96 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/917028869/col_3c0a65b2358ceb75.webp,eπ008,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/917028869/col_fcbeb6020ad6799e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/917028869/col_2b2bc541862eb8ee.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/917028869/col_70dc674c1e932777.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/917028869/col_c910281d8a1cda59.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/917028869/col_b0b1aaeddb90366e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/917028869/col_39c2dd071b71aaf8.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/917028869/col_6e0317b3c5647e34.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/917028869/col_52923dfbf38248ac.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/917028869/col_cf8449ff2c24670f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/917028869/col_2e636f4e8112fef0.webp",SUVs & Off-Road > eπ008 > 2024 636Max Pure,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-261528961,Chery 2025 Tiggo 9 2.0T 2WD Luxury Edition 5-seater Automatic,"2025 · Chery · 2025 Tiggo 9 · 7,292 km · White · automatic · Located in Guangdong. Stock HA-261528961. Sourced from China with full export support from HainaAuto.",in stock,used,8403.66 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/261528961/col_abe8a66a1eb1fd7b.webp,Chery,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/261528961/col_4d5260255d7741c3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/261528961/col_6c4a5308106732ad.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/261528961/col_cd9d2c25d5adbd16.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/261528961/col_996c45113a08d7d6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/261528961/col_9778124c0d1f6705.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/261528961/col_16948dfb1591f89a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/261528961/col_c30cb045ee07a3a7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/261528961/col_4a2c7327ccb0a6c4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/261528961/col_aaaa196b0a3a1586.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/261528961/col_6a961cd45040e15a.webp",SUVs & Off-Road > Chery > 2025 Tiggo 9,SUVs & Off-Road,priority_01_suvs,price_under_10000
hainaauto-237929057,Honda CR-V e:HEV 2024 Model 2.0 CVT 2WD Smart Edition Automatic,"2024 · Honda · CR-V e:HEV 2024 · 5,000 km · black · automatic · Located in Shandong. Stock HA-237929057. Sourced from China with full export support from HainaAuto.",in stock,used,10905.66 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/237929057/col_122445eff0fc1d93.webp,Honda,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/237929057/col_ef3ef2b991bbdf25.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/237929057/col_5694fe0a7febe41a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/237929057/col_cd848fb3d1a34081.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/237929057/col_6a9beb2ba7145c7a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/237929057/col_36bf4e15201a34ca.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/237929057/col_6d2fbe0ecaf4d4c4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/237929057/col_ce828f2ed4274998.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/237929057/col_d04c8215210a35f5.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/237929057/col_81b6c612297790f1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/237929057/col_a322d35bb4b0cdcd.webp",SUVs & Off-Road > Honda > CR-V e:HEV 2024,SUVs & Off-Road,priority_01_suvs,price_10000_plus
hainaauto-002429150,Model Y 2024 Rear-Wheel Drive,"2024 · Model · Y 2024 Rear-Wheel · 25,417 km · grey · automatic · Located in Henan. Stock HA-002429150. Sourced from China with full export support from HainaAuto.",in stock,used,9206.67 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/002429150/col_c2277272a31b4b88.webp,Model,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/002429150/col_b3fac5c66187c162.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/002429150/col_cf63230b3c3b8167.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/002429150/col_8ef9103ec4ec517d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/002429150/col_34e9cedb3290e75a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/002429150/col_ab6c1b7b0bba2031.webp",SUVs & Off-Road > Model > Y 2024 Rear-Wheel,SUVs & Off-Road,priority_01_suvs,price_under_10000
